CreditSum;age;OrgStanding_N;kolichestvo_detej_mladshe_18;ConfirmedMonthlyIncome (Target)
164836.00;50;25.00;0;25065.08
103735.00;48;28.00;0;24130.91
439561.00;33;0.92;0;28802.77
150000.00;51;8.67;1;15328.57
197950.00;26;3.00;0;19674.82
207469.00;30;1.08;2;55933.00
219781.00;45;20.00;0;37197.87
495000.00;49;15.00;0;21216.58
75676.00;43;5.00;1;20075.40
108109.00;37;15.00;1;19350.82
356000.00;33;0.83;0;38618.34
500000.00;27;0.50;0;28150.81
500000.00;28;6.50;0;52049.20
354772.00;32;10.00;1;33413.77
70330.00;30;10.00;1;15466.57
100000.00;45;26.67;0;24432.68
219781.00;56;5.08;0;18515.00
33554.00;54;2.25;0;14776.81
164836.00;37;2.08;0;16532.40
500000.00;29;4.00;0;31308.00
32450.00;29;3.00;1;44781.41
571429.00;51;11.00;0;51774.48
450000.00;31;1.67;2;55957.00
332363.00;22;0.50;0;24964.40
61100.00;24;0.83;0;24154.17
380550.00;41;1.50;1;42495.82
50917.00;27;0.50;0;30300.99
500000.00;29;4.00;1;38366.92
10000.00;29;6.92;1;56328.19
52853.00;27;0.42;0;34431.67
422833.00;35;14.58;1;29959.39
211417.00;52;5.00;0;16802.46
422833.00;42;3.67;1;51562.91
500000.00;48;14.00;0;25719.30
40000.00;42;6.00;1;20814.32
260000.00;44;4.00;0;22218.29
375100.00;41;20.50;2;59684.98
103735.00;22;0.58;0;27996.70
274726.00;45;3.00;0;26100.00
432433.00;27;4.00;1;48547.55
100000.00;21;1.50;0;47725.73
750000.00;28;1.92;1;33475.07
489136.00;42;5.00;0;42911.60
158563.00;28;0.42;0;38698.76
217097.00;32;3.00;2;51821.89
150000.00;58;30.00;0;46451.80
500000.00;55;37.00;0;28474.03
228572.00;44;10.00;0;150766.69
77500.00;52;0.58;0;13534.28
600000.00;35;3.33;0;72198.84
550000.00;53;5.25;0;56058.94
55650.00;27;3.50;1;35000.00
103897.00;24;3.17;0;30461.41
432433.00;46;8.00;0;30996.71
280000.00;38;16.42;1;43529.92
260000.00;50;11.67;0;27840.00
684000.00;38;5.00;0;33471.04
450000.00;48;7.25;0;40143.77
400000.00;40;9.00;2;35783.64
502885.00;56;3.00;0;52099.26
105709.00;34;1.00;2;25913.99
41500.00;41;0.75;1;15164.00
400000.00;39;5.00;0;20833.18
317125.00;39;12.00;1;31997.86
109891.00;50;22.83;0;9874.49
51868.00;22;4.00;0;9465.07
155602.00;54;35.00;0;24718.80
197803.00;47;28.42;0;22360.00
50000.00;44;1.75;0;22108.48
94506.00;31;3.00;0;10762.09
487500.00;41;16.00;1;101333.00
102450.00;50;4.50;0;18007.37
571429.00;22;2.17;0;55535.00
162163.00;50;28.00;0;33630.30
80000.00;28;4.58;0;19607.86
592450.00;48;4.42;2;46325.47
518919.00;49;29.00;0;34303.33
422833.00;56;1.25;0;37369.20
549451.00;39;15.00;1;20232.14
258000.00;32;10.08;2;29045.86
500000.00;32;1.17;2;51507.49
280000.00;21;0.58;0;17755.37
31000.00;33;3.00;1;23631.70
359550.00;37;5.50;3;46110.00
549451.00;50;9.00;0;33386.96
210998.00;26;1.00;0;35089.34
197803.00;24;5.50;1;18629.20
472950.00;43;18.00;1;60579.18
50000.00;31;5.00;1;39222.32
51250.00;49;0.67;1;20734.83
219781.00;48;19.00;1;18814.92
219781.00;56;17.33;0;61667.00
500000.00;57;18.67;0;55098.39
124482.00;31;0.67;1;25396.51
100000.00;59;40.42;0;26752.25
103100.00;42;23.50;1;24671.52
70950.00;30;10.50;1;25876.47
208791.00;37;6.25;2;16908.00
500000.00;27;3.50;0;53613.09
571429.00;40;19.00;1;40418.00
51868.00;29;3.00;1;25706.85
68711.00;24;3.50;1;46725.27
380000.00;28;8.17;1;33015.09
329671.00;41;5.42;2;16138.99
250000.00;29;4.00;2;38050.00
150000.00;52;5.00;0;23840.72
219781.00;53;20.00;2;31061.22
55973.00;23;0.67;0;14305.90
218865.00;51;31.00;0;18723.54
450000.00;27;2.17;2;31400.11
71259.00;34;2.67;0;30392.09
171429.00;25;0.50;0;13577.71
432433.00;58;20.00;0;33345.57
320000.00;46;15.00;0;32009.00
562500.00;46;23.00;1;37763.42
317125.00;58;9.00;0;41679.49
274726.00;56;0.83;0;20689.10
40000.00;56;12.00;0;20456.35
1000000.00;49;13.00;0;60066.36
115790.00;58;10.00;0;32121.45
241759.00;29;6.00;1;22982.85
500000.00;22;3.50;0;30215.33
101678.00;38;11.00;1;55048.01
207469.00;51;6.83;0;62285.00
274726.00;54;4.00;0;18582.47
403000.00;52;5.00;0;55895.25
149000.00;28;1.08;0;48201.78
228216.00;24;2.08;0;25653.16
470000.00;35;13.42;1;37287.85
150000.00;28;4.50;1;32828.19
500000.00;57;3.00;0;33674.23
431022.00;55;31.00;0;30124.64
225275.00;49;17.00;1;25294.84
239904.17;43;3.00;0;18691.13
562500.00;37;0.75;1;32762.38
150000.00;55;3.00;0;6426.31
788569.00;34;15.00;1;38494.76
549451.00;30;4.00;0;44271.39
562500.00;56;21.00;0;21398.47
562500.00;37;8.58;0;34684.90
432433.00;43;4.00;1;37687.66
500000.00;52;6.50;0;147983.44
330000.00;26;6.00;1;36962.44
549451.00;22;1.67;0;27962.13
485000.00;51;7.00;0;28640.75
300000.00;51;2.75;1;33060.00
51173.00;27;4.92;0;15164.00
500000.00;41;8.33;2;67508.25
50000.00;32;7.00;0;71045.04
152750.00;38;2.92;0;27961.47
216217.00;48;19.83;0;31145.52
300000.00;48;4.00;0;9243.83
500000.00;48;9.00;0;26901.17
371998.00;30;4.00;2;40839.40
300000.00;23;0.67;0;21407.61
600000.00;43;1.08;1;36548.95
52632.00;33;8.00;0;39473.70
470000.00;23;0.25;0;16251.38
50000.00;61;3.83;0;11345.45
400000.00;24;3.25;0;24279.50
322500.00;48;29.08;0;30946.66
650000.00;38;17.00;1;37136.85
517658.00;51;22.00;0;21059.74
114286.00;50;35.00;0;22676.34
550000.00;43;1.08;0;32700.00
452000.00;53;37.50;0;100332.48
300000.00;46;22.00;1;47806.82
160000.00;39;10.00;0;38837.77
369979.00;23;2.00;0;38651.54
30504.00;38;6.25;2;42776.57
164836.00;59;21.00;0;19946.66
825143.00;49;5.00;1;50075.18
500000.00;27;1.50;1;49978.92
435082.00;58;34.00;0;31981.53
129730.00;45;7.00;0;21981.08
528542.00;52;30.00;0;42952.00
99600.00;51;5.00;0;14753.22
30000.00;27;0.50;0;27775.73
300000.00;53;6.00;0;25380.28
237838.00;22;1.67;0;42339.15
500000.00;23;2.00;1;31559.28
500000.00;43;11.00;1;52800.35
216217.00;28;1.00;0;32577.93
262378.34;42;7.08;0;21171.82
225000.00;34;3.58;0;19125.17
52450.00;52;13.00;0;28957.28
1000000.00;43;4.25;3;35537.43
457143.00;27;5.83;0;39077.00
171429.00;54;36.00;0;25782.86
445715.00;27;10.75;1;49336.64
218865.00;23;1.50;0;20197.97
550000.00;23;0.67;0;29691.00
800000.00;39;0.58;1;40202.00
250000.00;29;2.50;2;30941.50
124482.00;24;0.67;0;26928.24
252950.00;38;17.00;2;34168.16
576900.00;33;11.00;1;22641.00
600000.00;35;14.00;2;60976.08
450000.00;56;19.83;0;36820.54
500000.00;46;0.83;0;32998.25
461658.00;41;13.00;0;42098.64
150000.00;23;3.00;0;35557.43
500000.00;52;28.00;0;98231.66
200000.00;25;0.83;0;26334.00
169500.00;51;8.50;0;20438.18
514286.00;30;1.17;0;14933.98
514286.00;47;30.33;0;23864.99
342858.00;29;1.83;1;26850.22
96688.00;21;0.58;0;19264.95
130000.00;27;2.00;0;56436.52
458382.00;38;4.00;1;58947.59
105264.00;22;2.08;0;21480.30
252450.00;29;5.00;1;23513.67
51868.00;52;21.00;1;25264.36
329671.00;46;28.50;0;36059.00
400000.00;58;13.50;0;21750.00
369979.00;38;13.00;0;46992.42
500000.00;33;6.00;2;63122.29
127000.00;48;6.25;0;46400.00
528542.00;48;17.00;0;30557.00
125715.00;27;3.00;0;8317.55
88000.00;30;10.00;2;27912.75
500000.00;40;2.00;1;46905.11
70950.00;54;4.50;0;20248.68
317125.00;38;3.33;0;22001.21
52855.00;59;2.00;0;21218.58
296704.00;49;4.58;0;21727.52
200000.00;39;3.00;1;10440.00
200000.00;30;3.00;1;41466.19
500000.00;33;10.00;1;54057.34
30550.00;21;0.75;0;17400.00
500000.00;54;3.17;0;21750.00
253000.00;25;2.50;0;47320.57
256411.00;31;1.50;1;102405.72
300000.00;28;3.50;0;42368.00
150000.00;25;3.00;0;17388.64
105709.00;32;3.75;0;40544.83
250000.00;29;0.50;1;22552.23
54055.00;25;4.08;0;17518.22
200000.00;37;2.00;1;21209.80
500000.00;30;4.00;1;63282.70
500000.00;35;11.00;0;36511.89
215518.00;30;4.00;1;26347.39
105709.00;39;3.00;0;27028.74
500000.00;63;10.58;0;36680.95
122014.00;59;7.00;0;39988.15
161638.00;43;2.00;0;36879.07
467033.00;34;18.00;1;64645.93
73200.00;38;17.50;2;25391.72
104678.00;56;7.00;0;40000.00
549451.00;34;1.42;1;17972.25
10000.00;26;6.50;1;16387.65
549451.00;27;8.00;0;48881.91
500000.00;43;13.00;0;40246.60
435082.00;34;12.00;2;81125.25
500000.00;48;4.58;0;10440.00
255556.00;24;0.67;1;24117.31
442803.00;49;9.00;0;47496.20
274726.00;30;0.75;1;29836.33
432433.00;56;1.00;0;33372.95
80000.00;39;2.17;2;30413.09
403250.00;32;3.00;0;36720.29
60000.00;21;3.00;0;6563.41
380000.00;52;18.75;0;42483.06
303500.00;32;4.33;1;45526.15
500000.00;58;15.00;0;40302.77
383334.00;27;1.08;1;15511.20
436046.00;30;5.50;1;66500.00
549451.00;40;3.17;0;24824.00
400000.00;36;16.00;2;34592.86
400000.00;38;5.00;2;36540.00
948754.00;27;3.00;0;40552.20
100000.00;44;8.17;0;44700.62
900000.00;53;3.00;0;21750.00
300000.00;56;27.00;0;18209.42
164836.00;53;4.17;0;15253.22
277778.00;60;41.00;0;21117.44
150000.00;32;10.00;0;37004.59
500000.00;50;8.00;0;111717.35
71264.00;52;1.33;0;12837.37
528542.00;22;2.50;0;78092.84
157506.00;58;3.00;0;10889.85
296300.00;32;7.00;1;17830.17
51868.00;22;3.00;0;12078.01
500000.00;39;6.00;1;83077.68
211417.00;31;5.00;0;32512.28
450000.00;39;10.00;2;38407.43
229000.00;50;1.25;0;40176.24
345658.00;25;0.33;0;18762.34
324325.00;26;8.00;1;18902.59
105709.00;45;15.00;2;29941.50
137421.00;26;4.00;0;26712.77
600000.00;33;10.00;1;40653.42
40000.00;25;2.67;0;36991.90
123250.00;34;14.00;2;43252.39
342858.00;21;0.50;0;22332.19
165352.00;59;7.00;0;25256.74
207469.00;27;3.42;0;25427.42
103897.00;29;0.50;1;46593.12
37142.00;44;14.00;0;39000.00
373627.00;38;4.67;1;138039.91
490000.00;34;7.00;2;37011.25
500000.00;31;0.33;2;37846.61
329671.00;45;20.17;0;20906.74
500000.00;51;23.00;0;20599.13
252950.00;34;17.00;2;35595.11
343943.00;39;17.00;0;28032.19
250000.00;53;3.00;0;43592.16
500000.00;52;20.50;0;55627.30
105264.00;31;9.00;0;46942.73
450000.00;29;3.17;1;49592.18
384616.00;29;3.83;2;34800.00
217843.00;49;15.17;1;32728.53
426667.00;62;26.75;0;29788.96
500000.00;37;0.42;2;45982.80
104720.00;29;7.00;1;22950.00
500000.00;62;3.17;0;255485.01
350000.00;36;2.58;0;63744.01
431000.00;36;5.58;2;37035.38
216217.00;46;4.00;0;19638.51
150000.00;36;1.50;1;32795.11
191209.00;49;30.00;0;17934.68
550000.00;53;2.00;0;29611.91
500000.00;33;6.50;2;54310.32
150000.00;27;1.50;0;21145.02
400000.00;24;4.00;1;43924.07
164836.00;34;0.58;0;26100.00
78021.00;44;1.50;0;11882.07
538794.00;60;5.67;0;36881.36
100000.00;23;1.42;0;20381.00
528542.00;51;33.00;0;68763.93
322000.00;52;31.00;0;21285.19
89000.00;28;2.00;0;17970.22
280000.00;48;0.75;0;18669.74
54946.00;21;2.42;0;8620.55
200000.00;44;21.50;0;21851.46
162163.00;30;1.00;1;35396.69
302450.00;41;18.00;1;45087.96
200000.00;48;10.00;0;34211.63
264271.00;55;0.75;0;17654.47
550000.00;32;9.00;1;56151.79
250000.00;27;6.00;0;16030.46
500000.00;32;6.00;2;75031.57
162163.00;43;25.00;0;46762.91
153861.95;52;4.00;0;28008.70
211417.00;40;18.42;0;23738.92
80000.00;25;1.75;0;25012.50
300000.00;28;5.50;1;29907.48
100000.00;46;8.17;0;17991.65
200000.00;23;2.00;0;39044.72
500000.00;35;9.50;0;35618.66
220000.00;45;25.00;0;30512.66
200000.00;34;13.00;2;60159.20
2039400.00;34;16.83;2;261000.00
318129.00;41;20.00;3;83178.63
148572.00;42;1.50;0;11956.79
500000.00;41;20.00;1;78857.77
30999.00;28;1.50;0;22855.67
500000.00;33;10.00;1;268333.33
167033.00;24;1.00;1;27700.87
109884.00;38;1.50;0;23262.73
120000.00;29;4.92;1;30181.70
406594.00;48;10.00;0;30742.06
400000.00;35;1.50;1;69686.69
52450.00;43;1.67;1;30541.87
30550.00;28;9.00;1;23331.08
200000.00;22;2.00;0;32745.99
500000.00;55;5.50;0;26066.63
285715.00;26;4.92;0;18867.04
97728.00;47;2.42;2;56500.00
120000.00;30;2.33;0;27210.38
442803.00;25;1.42;0;30197.00
103735.00;28;11.00;2;51368.83
300000.00;29;3.50;0;46870.71
57750.00;52;7.33;0;14379.35
173627.00;25;0.50;0;13536.99
363071.00;37;15.50;0;42659.39
155602.00;55;4.00;0;27871.34
40170.00;54;1.17;0;9482.21
158563.00;25;1.50;0;33597.93
51868.00;27;4.00;1;15660.00
211417.00;51;11.08;0;132925.59
439561.00;45;20.00;0;23724.60
81343.00;50;9.92;0;11562.17
500000.00;33;13.33;2;60055.79
251000.00;32;8.00;2;12442.38
500000.00;36;2.00;2;48329.40
219781.00;51;8.50;0;16649.22
100000.00;45;7.17;0;115066.57
210000.00;48;2.17;0;58145.00
339000.00;56;9.17;0;17418.25
387308.00;59;16.17;0;30558.25
300000.00;55;6.08;0;26049.73
105709.00;33;1.25;0;39243.04
565853.00;49;4.00;0;41859.88
494506.00;54;10.00;0;29941.96
549451.00;33;5.50;0;54665.82
25000.00;27;1.75;0;35660.21
362638.00;39;4.00;2;34992.74
105709.00;44;5.00;0;26299.00
264271.00;40;11.08;1;52511.48
422833.00;48;9.00;0;69248.02
494506.00;53;7.00;0;18227.61
164836.00;26;6.00;2;36077.47
492950.00;40;4.00;0;45151.48
158563.00;52;6.08;0;6573.97
211417.00;26;3.58;0;58565.50
329671.00;29;7.83;0;38375.06
157245.28;32;5.75;1;30632.00
200000.00;50;20.00;0;31179.09
495200.00;25;1.58;0;22116.73
203356.00;45;4.58;0;33640.00
120000.00;47;26.33;0;25230.31
439561.00;33;0.67;0;25453.34
219781.00;52;14.50;0;19053.96
402450.00;45;17.00;0;20400.63
157000.00;40;0.50;1;21750.00
205715.00;25;3.00;1;33930.29
500000.00;44;20.00;1;44463.13
36308.00;27;4.00;0;24617.96
500000.00;57;28.00;0;26887.73
145000.00;24;2.42;0;35974.50
52450.00;43;1.58;1;23425.00
439561.00;24;1.58;0;22843.55
572515.00;44;1.17;1;43749.47
147369.00;60;5.92;0;28414.08
315790.00;29;1.25;0;50846.00
347500.00;29;10.00;1;44134.25
70000.00;56;37.00;0;25296.26
500000.00;28;0.83;2;36537.49
200000.00;42;4.33;0;28623.00
251298.00;54;35.00;1;58791.80
75000.00;22;1.92;0;13968.07
200000.00;39;6.75;0;38777.91
200000.00;33;2.00;1;23798.12
100000.00;57;5.00;0;22330.74
497000.00;46;5.00;0;66293.13
548000.00;36;5.00;0;41587.45
457143.00;50;4.83;3;34310.15
130000.00;22;2.00;0;18985.50
100000.00;22;2.42;0;27474.02
500000.00;34;3.00;0;138842.08
435000.00;32;1.00;2;39397.84
548000.00;34;3.00;0;23850.58
400000.00;38;2.00;1;45413.89
88727.00;50;3.25;0;18606.29
500000.00;55;6.00;0;31212.12
500000.00;41;10.00;0;44041.76
500000.00;28;0.25;2;24505.00
500000.00;54;18.00;0;27860.93
219781.00;32;3.00;0;30344.55
494506.00;46;21.00;0;34790.92
200000.00;28;0.58;1;34190.86
328000.00;28;7.00;0;33662.16
130000.00;46;7.00;0;24517.39
171429.00;23;3.33;0;32366.90
180000.00;34;8.00;1;31873.74
500000.00;53;23.00;0;23142.00
75375.00;57;0.58;0;8476.89
594000.00;36;11.00;0;38329.50
225000.00;23;0.92;0;13395.02
550000.00;30;11.00;1;42395.79
300000.00;63;27.00;0;60594.00
500000.00;51;27.00;1;108247.98
158171.00;61;41.00;0;17507.78
262500.00;24;2.58;1;49589.89
388889.00;23;2.50;0;41205.30
53750.00;38;10.00;1;22126.75
457143.00;46;25.00;0;35390.89
284513.00;26;0.67;1;29256.65
162163.00;42;6.67;1;9101.17
370000.00;46;12.00;0;41852.21
200000.00;25;3.08;0;35547.29
100000.00;51;27.00;1;19642.70
71795.00;54;5.00;0;20517.50
77923.00;44;7.00;0;16672.37
130000.00;32;1.25;2;25997.88
100000.00;26;1.75;0;32000.00
100000.00;48;10.00;1;41488.32
580000.00;31;5.00;1;60159.00
500000.00;45;11.00;0;34012.11
500000.00;54;9.00;0;33297.39
600000.00;42;1.00;1;39110.53
500000.00;39;13.00;2;12781.78
129730.00;38;16.00;3;43109.94
450000.00;30;2.00;1;55432.58
949500.00;50;6.58;0;70325.00
243000.00;47;1.50;1;22604.88
511728.00;57;23.00;0;63654.00
50000.00;44;24.00;1;25767.31
91892.00;45;2.00;1;20466.44
259460.00;32;6.00;2;23958.23
450000.00;48;6.92;0;67112.04
100000.00;54;3.00;0;10283.61
108109.00;49;1.00;0;12922.69
400000.00;38;5.00;2;40020.00
165549.00;37;17.00;1;26580.99
209143.00;28;6.50;0;31117.31
181568.00;45;26.00;1;23285.51
161250.00;22;0.67;0;15548.83
450000.00;53;8.83;0;29097.09
82000.00;32;1.83;2;124695.00
840000.00;23;4.00;0;36356.32
73685.00;45;27.00;0;27042.77
436000.00;24;1.08;0;20673.69
259460.00;28;0.58;1;32138.09
47369.00;38;15.08;2;19229.08
205406.00;58;22.17;0;30172.74
151352.00;41;4.00;1;24700.00
600000.00;42;0.33;1;40820.12
1175000.00;43;9.00;0;44399.00
80000.00;49;7.00;1;20274.86
307000.00;21;0.67;0;24777.41
439561.00;25;2.00;0;30941.38
150000.00;23;0.92;0;29000.00
70875.00;29;5.00;1;42802.67
71500.00;29;4.00;1;34817.16
540541.00;49;0.42;0;70843.53
435622.00;33;5.00;2;41733.07
450000.00;31;7.00;2;48919.17
399375.00;23;1.67;0;11535.16
500000.00;54;36.17;0;13680.45
75250.00;39;17.00;1;32471.22
750000.00;53;35.00;0;81575.69
285715.00;30;0.83;0;37233.81
540541.00;54;34.00;0;40945.84
585200.00;38;9.00;2;41115.62
500000.00;34;11.00;2;81185.54
504950.00;39;9.00;0;29908.43
163190.00;24;5.00;0;26114.58
500000.00;47;14.00;0;20801.46
549451.00;37;4.33;2;47211.00
430000.00;25;0.50;0;26121.71
216217.00;55;3.50;0;16544.36
52632.00;57;28.00;0;19385.87
107000.00;53;2.50;0;11581.87
488160.36;26;4.83;0;36491.83
250000.00;26;0.92;0;46396.44
321938.00;22;0.58;0;25911.95
2900000.00;41;1.08;2;65262.00
596800.00;38;15.00;1;29258.02
900000.00;29;1.33;0;50236.19
281250.00;52;4.00;0;19089.27
999000.00;49;7.00;1;44544.00
594595.00;40;9.00;1;37833.76
913800.00;50;26.00;0;36076.00
1142858.00;46;17.25;0;66335.11
571429.00;22;1.00;0;36221.26
35000.00;25;3.00;0;24111.85
274286.00;45;11.00;0;16685.62
320000.00;37;6.00;2;70978.93
225000.00;59;8.50;0;39150.00
571429.00;57;20.00;0;34262.40
500000.00;47;11.17;1;37740.18
90000.00;58;41.00;0;14764.01
285750.00;23;5.00;0;21907.52
402500.00;28;1.50;1;33717.93
216217.00;52;16.00;0;26608.00
264000.00;33;9.67;2;34800.00
39579.00;50;6.00;0;10363.74
460000.00;50;0.83;0;21736.52
609715.00;29;0.75;2;42892.17
370000.00;31;0.92;1;34239.14
70000.00;23;0.50;0;13655.17
500000.00;30;3.50;1;73950.00
100000.00;27;0.67;0;21702.56
31675.00;51;3.00;1;21088.89
500000.00;57;13.83;0;41261.16
158563.00;23;5.00;0;13864.52
105709.00;48;13.00;0;40218.48
95000.00;42;13.00;0;101477.07
270271.00;27;5.00;0;45619.25
100000.00;51;20.00;0;27052.66
420000.00;22;1.42;0;27411.88
137143.00;28;2.08;1;53580.78
114286.00;22;3.00;0;17466.50
432968.00;38;6.00;1;43137.38
211417.00;40;1.75;2;87472.17
540541.00;48;4.00;0;93002.88
300000.00;39;8.00;0;44678.93
101833.00;37;2.00;2;51005.42
264271.00;50;7.42;0;38598.94
58000.00;25;3.42;1;39736.24
100000.00;39;0.92;1;25364.95
439561.00;44;2.00;0;29435.65
266861.00;52;1.50;0;18279.20
405000.00;52;0.92;0;25302.34
422833.00;54;35.00;0;22005.39
105709.00;35;7.17;0;30674.37
422833.00;32;10.00;0;24187.48
500000.00;29;10.00;0;33504.20
50000.00;31;9.00;1;29019.35
260000.00;31;3.00;2;44998.46
1000000.00;29;1.58;0;81246.32
300000.00;25;5.00;0;29578.17
100000.00;30;6.42;0;59284.00
160000.00;58;4.00;0;17818.02
540541.00;55;38.00;0;30656.55
255000.00;36;2.00;2;69600.00
500000.00;24;4.00;1;30450.00
50839.00;33;4.33;0;31665.44
499950.00;26;0.50;1;19682.77
300000.00;36;10.42;0;44147.75
335000.00;50;10.00;1;43149.00
120000.00;56;33.00;0;15682.00
10000.00;38;16.00;2;41769.20
500000.00;22;0.50;0;16262.80
500000.00;30;4.75;0;33930.00
222223.00;34;10.00;2;16820.00
183784.00;21;1.42;0;36934.34
61539.00;43;0.67;0;11784.47
450000.00;35;7.00;0;25856.96
500000.00;25;1.75;0;39150.00
64865.00;43;1.08;0;25058.56
571429.00;21;3.00;0;22597.00
500000.00;50;17.83;0;61534.00
300000.00;22;3.50;0;29780.90
400000.00;45;5.25;1;18854.83
161400.00;28;2.25;1;38478.72
500000.00;50;32.00;0;30449.21
342858.00;28;3.83;1;39988.37
284271.00;44;0.50;0;20282.92
462000.00;39;18.75;1;29176.22
500000.00;52;23.00;2;32646.92
500000.00;38;9.00;2;132780.86
1000000.00;31;2.33;1;55394.00
162163.00;41;7.00;1;26100.00
500000.00;27;1.00;0;32615.69
450000.00;57;2.92;0;28257.69
500000.00;33;4.00;2;76224.36
200000.00;39;9.50;0;35258.78
506250.00;59;5.25;0;35879.50
455500.00;27;3.00;0;44072.69
150000.00;28;5.50;2;47609.88
400000.00;41;16.08;3;49285.64
305500.00;56;7.25;0;16445.00
500000.00;35;13.00;2;46346.11
250000.00;28;3.33;0;38227.73
315790.00;46;25.00;0;35866.32
432433.00;26;2.00;1;21064.94
283429.00;48;6.92;1;28058.42
400000.00;30;10.00;0;66537.49
500000.00;51;32.00;0;23898.64
540541.00;31;6.33;0;60900.00
457143.00;27;3.50;2;39551.29
497298.00;32;2.42;0;90584.54
500000.00;47;6.00;0;26620.44
400000.00;47;28.75;0;40671.93
470000.00;50;16.00;0;113734.04
324325.00;58;41.00;0;29532.42
170000.00;22;1.25;0;39395.55
110000.00;24;0.75;0;23642.16
150000.00;43;14.00;0;18873.90
300000.00;29;10.00;2;36821.76
473685.00;46;5.00;0;49177.40
100000.00;28;5.58;0;18148.41
602450.00;29;4.00;2;72634.07
500000.00;44;25.00;1;42050.54
122842.14;38;5.50;2;30814.00
517500.00;23;0.92;0;30450.00
135000.00;54;1.25;0;19623.66
228353.00;54;7.00;0;23116.96
528542.00;43;24.00;0;31272.94
250000.00;22;0.67;0;41038.27
415200.00;45;15.00;1;30450.00
86487.00;32;4.92;2;22461.70
864865.00;51;8.00;0;47073.50
90000.00;26;0.50;0;20895.75
86487.00;35;15.00;2;24301.86
540541.00;41;4.83;2;92856.87
342858.00;46;4.25;0;40218.76
100000.00;43;21.92;0;57278.40
100000.00;62;9.00;0;23095.00
200000.00;39;2.83;0;25731.87
800000.00;34;7.00;2;30072.26
31579.00;22;1.17;0;16893.30
300000.00;39;6.00;0;43173.93
485000.00;28;7.00;1;48742.53
400000.00;44;15.00;0;28345.19
500000.00;56;1.33;1;29312.50
431035.00;21;1.08;0;36087.00
52632.00;59;10.00;1;11421.81
400000.00;47;9.00;0;32900.54
122000.00;37;1.00;2;19486.39
500000.00;47;27.00;0;29906.57
270271.00;50;1.50;0;22142.56
20000.00;43;4.00;0;24940.18
750000.00;51;17.00;0;35953.50
196000.00;37;2.00;1;24942.95
580000.00;29;1.00;0;23964.77
82988.00;25;1.83;0;24134.88
281250.00;27;2.00;0;50025.95
500000.00;44;23.00;0;39303.28
500000.00;30;0.42;0;30941.07
51875.00;27;6.00;0;44749.00
210000.00;47;0.50;0;23490.00
537500.00;57;2.58;0;85785.07
490000.00;35;5.00;2;49409.83
275000.00;51;25.00;0;48832.74
500000.00;27;10.08;2;37312.76
100000.00;26;1.00;1;19541.64
261082.00;57;6.00;0;19854.15
52632.00;51;10.00;1;13411.00
700000.00;40;7.00;3;24985.00
500000.00;44;25.00;0;51295.00
571429.00;43;15.00;1;70007.37
696000.00;55;34.00;0;24745.00
400000.00;51;10.33;0;24529.33
53762.00;42;5.25;2;102382.33
720000.00;34;6.00;1;40294.28
162163.00;21;1.08;0;13103.70
298667.00;39;12.50;2;33429.75
298667.00;42;0.75;2;32983.92
252997.00;33;0.67;1;36565.26
540541.00;40;1.67;1;49835.00
800000.00;45;1.50;0;155507.77
